"id","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","host_listing_count","availability_365"
3810171,12767563,"Yoalis","Manhattan","Kips Bay",40.74192096398881,-73.98025939847233,"Entire home/apt",245,4,8,"2014-12-08",2.1,2,329
3943387,20433973,"Julia","The Bronx","City Island",40.839396193871046,-73.78143724844766,"Private room",65,1,1,"2014-11-10",0.6,1,362
3744643,19153100,"Rika","Manhattan","East Harlem",40.79014915299884,-73.94937319371009,"Private room",69,1,22,"2014-12-23",4.4,3,60
1713028,9034830,"Kent","Brooklyn","Bensonhurst",40.611751238770765,-73.99568238441674,"Entire home/apt",240,1,0,"",,1,365
2578057,9829561,"Miriam","Brooklyn","Prospect Heights",40.673685789742265,-73.96678940159535,"Private room",60,2,0,"",,1,92
3540794,2554212,"Justin","Manhattan","Kips Bay",40.73988016604056,-73.98078180882693,"Private room",88,4,9,"2014-11-22",1.9,1,360
2426686,12360129,"Ming","Manhattan","Flatiron District",40.74292610078161,-73.99117924031864,"Entire home/apt",225,1,2,"2014-11-20",0.8,2,304
264017,1385139,"Jung","Manhattan","Nolita",40.724121047146284,-73.99378300440614,"Entire home/apt",240,5,5,"2014-08-09",0.3,1,182
4392807,7120511,"Luciana","Manhattan","Hell's Kitchen",40.76423703435731,-73.99395940167652,"Entire home/apt",300,5,0,"",,1,62
3082285,6038004,"Eli","Manhattan","East Harlem",40.78470097157265,-73.94813430077167,"Private room",69,2,15,"2014-12-16",2.0,1,360
4129086,20400148,"Christie","Manhattan","Midtown",40.75273170503094,-73.9910033249634,"Entire home/apt",320,1,3,"2014-12-09",1.1,1,337
3156969,16019176,"Marek","Queens","The Rockaways",40.58426977638688,-73.81917890979722,"Entire home/apt",75,2,42,"2014-12-28",5.9,1,339
4531110,6686800,"Roger","Manhattan","Financial District",40.70493448742614,-74.00924195597399,"Private room",115,1,7,"2014-12-26",4.2,2,138
4589467,202616,"Evelyn","Manhattan","Chinatown",40.71484514708071,-73.99788383672903,"Private room",119,3,0,"",,4,363
2272242,11601390,"Steve","Manhattan","Soho",40.725832255062,-74.00451498455278,"Entire home/apt",650,1,0,"",,1,316
4006833,20732270,"Melissa","Manhattan","Harlem",40.81235325544736,-73.95094693073803,"Private room",75,1,14,"2014-12-12",3.6,2,363
13910,45324,"Naija","Queens","Jamaica",40.67166704216877,-73.78154274573666,"Private room",42,3,3,"2013-01-03",0.1,4,62
3016623,15373317,"Brandon","Manhattan","Harlem",40.81139382396264,-73.93886044191197,"Shared room",87,1,2,"2014-08-16",0.4,2,365
1902514,3464870,"Nino","Brooklyn","Bushwick",40.70043367906177,-73.92949661310098,"Private room",75,2,1,"2014-09-28",0.3,1,361
44025,192724,"Annika","Brooklyn","Bedford-Stuyvesant",40.67900642436303,-73.93993151670163,"Entire home/apt",90,20,1,"2014-09-02",0.2,1,189
3386366,1329986,"Russ & Friends","Brooklyn","Bushwick",40.68832797841027,-73.90980267152462,"Shared room",28,1,15,"2014-12-04",2.7,28,352
854037,1203500,"Civan","Brooklyn","Bedford-Stuyvesant",40.69105256435928,-73.95130377518761,"Private room",49,1,3,"2013-04-06",0.1,2,324
4524116,23034412,"Susanna, Clifton, Jacob","Brooklyn","Bushwick",40.68824330147344,-73.91059235100965,"Shared room",40,1,1,"2014-12-15",1,9,364
4596698,23826651,"Lorenzo","Brooklyn","Bushwick",40.70251615182421,-73.9263516070696,"Private room",60,14,0,"",,1,39
228277,1190906,"Francesca","Manhattan","Hamilton Heights",40.83041409796718,-73.9491489075882,"Entire home/apt",312,2,13,"2014-12-01",0.4,1,108
1450972,7786203,"Josh","Manhattan","Chinatown",40.718967809779365,-74.00340945297748,"Entire home/apt",200,1,1,"2014-12-09",1,1,300
1123305,4065423,"Dennis","Manhattan","Harlem",40.80478511974156,-73.95455368495742,"Entire home/apt",150,1,4,"2014-09-29",0.7,1,175
2974729,7309498,"Thomas","Manhattan","East Village",40.72596986376202,-73.9898979969283,"Private room",89,2,1,"2014-07-06",0.2,1,262
4137979,7243674,"Eric","Brooklyn","Greenpoint",40.722419134954556,-73.94406947373336,"Entire home/apt",105,1,13,"2014-12-19",4.1,1,338
1639936,161428,"Chris","Brooklyn","Prospect Heights",40.678773625485555,-73.97004339401111,"Entire home/apt",190,1,0,"",,1,165
1582083,1696042,"Olga","Brooklyn","Prospect Heights",40.68076625733337,-73.97266437313935,"Entire home/apt",195,4,6,"2014-06-14",0.4,1,308
3344574,16836144,"Nick","Manhattan","East Village",40.72813777316014,-73.98239803965419,"Entire home/apt",175,1,5,"2014-10-12",0.8,1,0
1778700,2703507,"Missoni","Brooklyn","Crown Heights",40.67524705890323,-73.9603626980647,"Entire home/apt",115,7,4,"2014-09-01",0.3,1,272
4531219,1512182,"Dustin","Brooklyn","Lefferts Garden",40.65739838600096,-73.95802437370821,"Private room",57,1,0,"",,1,363
992276,1483485,"Diana","Brooklyn","Bushwick",40.69349133410712,-73.90714898755193,"Entire home/apt",199,5,4,"2014-11-04",0.5,1,356
2761756,14124921,"Stevie","Manhattan","Washington Heights",40.83332930023995,-73.94142550675224,"Entire home/apt",40,1,1,"2014-06-02",0.1,1,241
3410136,5417747,"Jennifer","Brooklyn","Bushwick",40.70353504746078,-73.932829985544,"Private room",45,3,1,"2014-09-02",0.2,1,173
4393195,4660997,"Tyler","Queens","Ridgewood",40.69956389246553,-73.90765729409102,"Private room",85,1,0,"",,1,365
1640700,8711250,"Tita","Brooklyn","Fort Greene",40.694808439171766,-73.9737911578741,"Entire home/apt",200,20,4,"2014-09-14",0.8,1,335
2754831,14090315,"Zach","Brooklyn","Bushwick",40.70535193635553,-73.92783115257524,"Private room",60,1,14,"2014-12-24",1.7,2,88
4524308,23034412,"Susanna, Clifton, Jacob","Brooklyn","Bushwick",40.6876832516142,-73.91290208648192,"Shared room",40,1,1,"2014-12-09",1,9,359
1059891,11837926,"Anthony","Manhattan","Midtown",40.76463147986233,-73.98111632586523,"Private room",145,7,5,"2014-12-13",1.2,4,365
1254486,1355774,"Richard","Brooklyn","Bedford-Stuyvesant",40.689531770481985,-73.95551349883243,"Private room",59,2,7,"2014-08-31",0.9,3,355
4662368,3946604,"Vince","Manhattan","Hamilton Heights",40.82602358977414,-73.94377588863784,"Entire home/apt",80,4,0,"",,1,6
2298568,4690363,"Alexandra","Manhattan","Hamilton Heights",40.825827800811304,-73.94361589198628,"Entire home/apt",100,5,2,"2014-05-17",0.2,1,363
4531311,7306325,"Jordan","Manhattan","Harlem",40.813459764533754,-73.95158444723295,"Entire home/apt",102,3,0,"",,2,365
722451,3730928,"Dustin","Manhattan","Hamilton Heights",40.82140917333022,-73.95218907483554,"Entire home/apt",300,1,0,"",,1,365
4687951,24237133,"Vishal","Manhattan","Hell's Kitchen",40.75587334140376,-73.9952508012721,"Entire home/apt",200,1,1,"2014-11-30",0.9,1,12
4531322,2581900,"Dustin","Brooklyn","Bushwick",40.69899481470711,-73.91736368038758,"Entire home/apt",150,3,0,"",,1,335
4721007,6720617,"Nadine","Brooklyn","Crown Heights",40.67115722566152,-73.9358227418296,"Private room",25,1,0,"",,1,11
3688448,3249408,"Lena","Manhattan","East Village",40.72442799651733,-73.98547271477332,"Entire home/apt",198,2,2,"2014-12-22",2,1,61
4524405,23034412,"Susanna, Clifton, Jacob","Brooklyn","Bushwick",40.68972641345546,-73.91322840442486,"Shared room",40,1,0,"",,9,364
1552576,3371507,"Veronika","Manhattan","Midtown East",40.756343306901634,-73.97039482743969,"Entire home/apt",150,3,23,"2014-12-16",2.7,3,337
2021099,10388199,"Athi","Manhattan","Hell's Kitchen",40.768712662888866,-73.98810414631599,"Entire home/apt",195,2,1,"2014-01-03",0.1,1,89
2040965,10456866,"Nadine","Manhattan","Flatiron District",40.740185602974826,-73.99380052894924,"Entire home/apt",323,15,0,"",,4,365
3583332,18050083,"Adrian","Brooklyn","Crown Heights",40.67167218837931,-73.95368245304739,"Private room",55,1,0,"",,1,148
2558392,12289225,"Leslie","Manhattan","West Village",40.73480816732379,-74.00817475530738,"Private room",195,2,2,"2014-10-19",0.3,1,364
592282,2923714,"Jeremy","Manhattan","Civic Center",40.712822869346425,-73.99949173263211,"Entire home/apt",190,1,4,"2014-12-01",0.4,1,158
4721052,3311790,"Jason, Svetlana And Crystal","Manhattan","Washington Heights",40.83628131418993,-73.93805992687234,"Private room",80,1,0,"",,1,365
140425,683975,"Ivy","Brooklyn","Crown Heights",40.67549841157451,-73.95878410568412,"Private room",90,2,51,"2014-12-15",1.2,2,180
4786593,14724564,"Matthew","Manhattan","Flatiron District",40.74219158235885,-73.9937284194916,"Entire home/apt",495,1,0,"",,1,3
919978,2230103,"Hk","Manhattan","Times Square/Theatre District",40.760524391964864,-73.98398295893068,"Entire home/apt",399,2,60,"2014-12-16",2.6,1,331
4334735,22506602,"Alexey","Manhattan","Hell's Kitchen",40.758709567245695,-73.99124953638002,"Private room",99,3,0,"",,1,365
723394,3736379,"Jean","Brooklyn","Prospect Heights",40.67881027418689,-73.96800236462529,"Private room",75,7,7,"2014-09-18",0.3,2,364
861338,4512867,"Eunhui","Manhattan","Soho",40.727634136955565,-74.0032806018885,"Entire home/apt",145,7,5,"2014-05-26",0.2,1,357
1771989,6513002,"Eric","Manhattan","East Harlem",40.80037182104029,-73.9470793128496,"Private room",99,1,29,"2014-11-16",2.4,1,364
2267203,11576858,"Beth","Brooklyn","Bedford-Stuyvesant",40.68179344841786,-73.95468464272905,"Private room",105,1,0,"",,2,365
428180,29762,"S&I","Brooklyn","Bedford-Stuyvesant",40.678889997884916,-73.91162701121856,"Private room",35,3,92,"2014-12-29",2.8,6,324
4203716,21742914,"Patrick","Manhattan","Gramercy Park",40.735653716839515,-73.9844015788519,"Entire home/apt",165,3,0,"",,1,320
2172106,11081150,"Laila","Manhattan","East Village",40.72765369023691,-73.98677274491993,"Entire home/apt",500,1,0,"",,1,334
4786694,24675349,"Walker","Brooklyn","Bushwick",40.69753620827905,-73.91418800923711,"Private room",49,1,0,"",,1,334
4000273,20739852,"Jenn","Manhattan","Morningside Heights",40.80730518338406,-73.9655944580417,"Entire home/apt",500,1,0,"",,1,103
3344918,16883637,"Gina","Manhattan","East Harlem",40.785572314103376,-73.94232583239402,"Entire home/apt",499,4,12,"2014-12-27",1.9,2,343
2042183,597416,"Enjoy","Manhattan","Hell's Kitchen",40.76067828863003,-73.99014421640373,"Entire home/apt",125,3,9,"2014-12-10",2.6,4,300
199195,971075,"Jabari","Manhattan","Hamilton Heights",40.82922005189233,-73.94174400377071,"Private room",90,3,21,"2014-12-10",0.9,1,331
4393502,21228368,"Jessica","Queens","Forest Hills",40.7131998411929,-73.84901181761934,"Private room",50,1,0,"",,5,348
526887,2589332,"Zina","Manhattan","Midtown East",40.751613656988255,-73.96822059995986,"Private room",175,1,15,"2014-10-26",0.5,1,365
4000323,16818866,"Uzi","Manhattan","Kips Bay",40.73931593672747,-73.97990541994879,"Entire home/apt",190,2,7,"2014-12-15",2.3,2,358
657999,282076,"James","Manhattan","Hamilton Heights",40.82658653244482,-73.94708182948641,"Private room",65,3,6,"2014-09-21",0.2,1,362
2296411,11728927,"Matt","Manhattan","Midtown East",40.75237252702009,-73.96811080745485,"Entire home/apt",200,1,0,"",,1,312
2172149,2326395,"Kate","Manhattan","Hell's Kitchen",40.76558605542024,-73.99019923515829,"Entire home/apt",2000,1,0,"",,1,334
395877,1978457,"Andrew","Manhattan","West Village",40.73506385823252,-74.00142038195354,"Entire home/apt",240,2,29,"2014-12-08",1.0,1,277
330347,1685422,"Jeffrey","Manhattan","Hell's Kitchen",40.76833212567445,-73.98713852890597,"Private room",179,1,56,"2014-11-09",1.7,3,365
1641072,8712882,"John","Manhattan","Midtown East",40.75250907788715,-73.97503339679164,"Entire home/apt",200,1,3,"2014-02-25",0.2,1,26
3884512,20087304,"Hi","Brooklyn","Bushwick",40.69059721004071,-73.90317290401454,"Private room",65,1,1,"2014-08-30",0.2,1,353
3279480,2687325,"Alberto","Manhattan","Soho",40.725475510367865,-74.00247873043378,"Entire home/apt",175,2,0,"",,1,124
4595929,6861358,"Dallen","Manhattan","Washington Heights",40.855630738022306,-73.93481284866148,"Entire home/apt",99,1,3,"2014-12-15",3,1,20
491977,2431528,"Anna","Manhattan","Chinatown",40.71456062584211,-73.99977879559539,"Entire home/apt",165,2,10,"2014-10-03",0.3,1,365
2230982,11385753,"Greg","Manhattan","Financial District",40.70511049411266,-74.00942583381034,"Shared room",1000,1,0,"",,1,323
4065992,10258940,"Zalmen","Queens","Maspeth",40.728973835454475,-73.89570187847119,"Entire home/apt",150,5,0,"",,2,100
1975597,1852608,"Topher","Brooklyn","Greenpoint",40.728138710475584,-73.9467266996797,"Private room",65,6,0,"",,1,321
3082988,15687486,"Ray","Manhattan","Hamilton Heights",40.82446754779595,-73.94538097658899,"Private room",55,1,0,"",,1,336
4524806,16350319,"Bryan","Manhattan","Financial District",40.710580722856356,-74.01529446313005,"Entire home/apt",250,1,0,"",,1,1
4203881,13202955,"Janet","Queens","Jackson Heights",40.75236476624318,-73.8844866539864,"Entire home/apt",85,3,0,"",,1,337
4000566,10523536,"Antoine","Brooklyn","Bedford-Stuyvesant",40.695818383297116,-73.93522307159604,"Private room",45,2,1,"2014-09-29",0.3,3,147
488923,2263568,"Isaac And Linda","Queens","Hillcrest",40.72089104666739,-73.77983362315832,"Entire home/apt",275,3,8,"2014-11-30",0.7,3,364
79277,426806,"Bean","Manhattan","Financial District",40.71040981637837,-74.00876360655175,"Entire home/apt",185,4,15,"2014-10-29",0.4,1,360
1510283,8066407,"Vladimir","Manhattan","Harlem",40.79845255699149,-73.95300827896492,"Private room",99,2,34,"2014-12-29",2.8,2,302
2241967,11450047,"Camden","Manhattan","Hell's Kitchen",40.7551125811531,-73.99428768356444,"Private room",800,1,0,"",,1,322
3410850,2628272,"Jason","Manhattan","West Village",40.73404627704545,-74.0053513749333,"Entire home/apt",799,4,0,"",,1,147
3683763,18730857,"Mike","Manhattan","East Harlem",40.78713913538869,-73.94726361130547,"Shared room",250,1,0,"",,1,188
12940,50148,"Adreinne","Brooklyn","Bedford-Stuyvesant",40.68111224139488,-73.95591103683243,"Entire home/apt",150,4,26,"2014-10-13",0.4,2,363
4793817,6674817,"Maya","Brooklyn","Greenpoint",40.727206091062705,-73.95017457030006,"Entire home/apt",136,1,0,"",,1,355
4525011,7155609,"Annette","Manhattan","Hamilton Heights",40.82154311620284,-73.95467156294623,"Private room",30,1,1,"2014-12-02",0.9,1,30
265194,1391186,"Adam","Manhattan","Soho",40.72646923029362,-74.00307655138236,"Entire home/apt",225,7,14,"2014-12-17",0.4,1,365
4404678,21593637,"Pat And Shelly","Brooklyn","Bedford-Stuyvesant",40.68544579602546,-73.9280151727106,"Private room",95,3,1,"2014-12-06",1,2,365
875431,4551980,"Nadiia","Manhattan","Hell's Kitchen",40.76624286953553,-73.99506811532004,"Private room",69,1,4,"2014-09-27",0.2,3,321
4204024,21172476,"Maye","Brooklyn","Greenpoint",40.72687049733988,-73.94229975059777,"Entire home/apt",200,1,1,"2014-10-30",0.5,1,342
154275,742047,"Mark","Manhattan","Tribeca",40.71511191065137,-74.00803075961882,"Private room",150,3,35,"2014-12-11",0.9,2,333
4328475,22463478,"Epiphany","Brooklyn","Lefferts Garden",40.654592576721804,-73.95631772731096,"Entire home/apt",60,1,1,"2014-11-29",0.9,1,2
1385984,4345313,"Natalia","Manhattan","Midtown",40.74525193466774,-73.98407113181015,"Entire home/apt",300,2,17,"2014-12-22",1.1,1,365
199733,241559,"Demi","Brooklyn","Crown Heights",40.67616061998631,-73.96303003970938,"Entire home/apt",125,3,71,"2014-12-21",1.8,2,362
3869779,4089400,"Alex","Brooklyn","Bushwick",40.709436630106936,-73.92078152766891,"Private room",55,2,13,"2014-12-29",3.5,1,353
9783,32294,"Ssameer","Manhattan","Hamilton Heights",40.82130179610574,-73.95318340801697,"Private room",50,3,166,"2014-12-18",2.7,2,352
3411086,16334409,"Lisa","Manhattan","East Harlem",40.796162884217864,-73.93501297200777,"Private room",75,2,18,"2014-11-17",3.3,1,365
3810905,19588471,"Katherine","Brooklyn","Crown Heights",40.673828462417454,-73.96190444006433,"Private room",45,1,2,"2014-09-28",0.6,1,83
2643825,6943904,"Iv","Manhattan","Midtown East",40.754544383458665,-73.97280191114244,"Entire home/apt",260,1,29,"2014-12-09",3.1,1,363
789686,3055496,"Tessa","Manhattan","Washington Heights",40.85081746083498,-73.93779822683159,"Private room",80,3,0,"",,1,365
403056,2010724,"K. Naomi","Manhattan","East Harlem",40.793300364064066,-73.94801366533383,"Private room",105,3,28,"2014-11-09",0.8,2,365
2297032,11731992,"Michael","Manhattan","West Village",40.73508834311101,-74.00411604311954,"Entire home/apt",290,1,0,"",,1,313
3256042,2340994,"Georgia","Brooklyn","Bushwick",40.700278799856356,-73.92542047909315,"Private room",70,2,8,"2014-12-16",1.2,3,365
1510639,8068191,"Lj","Manhattan","East Village",40.7266716026681,-73.98498866733814,"Shared room",175,1,1,"2013-08-21",0.1,1,365
855300,4468518,"Florian","Brooklyn","Bushwick",40.685422934819464,-73.90732070323489,"Private room",100,1,0,"",,1,365
2231564,11389433,"Taisa","Brooklyn","Crown Heights",40.67778553188104,-73.95243202281208,"Entire home/apt",170,1,1,"2014-08-07",0.2,1,359
3876548,10929588,"Fredrika","Manhattan","West Village",40.7276875685517,-74.00496766190619,"Entire home/apt",600,7,0,"",,1,95
4275245,14402216,"Carlos","Manhattan","East Harlem",40.797974200583155,-73.93839714977628,"Private room",69,1,4,"2014-11-01",1.4,2,365
2959046,14688093,"Yeon","Manhattan","Hell's Kitchen",40.76397500959999,-73.98886320016682,"Entire home/apt",250,2,0,"",,6,320
2665701,8262403,"Stephane","Brooklyn","Brooklyn Navy Yard",40.69716699419608,-73.96917098145994,"Private room",89,3,34,"2014-12-18",3.7,1,339
920930,4950369,"Meryl","Brooklyn","Bedford-Stuyvesant",40.688630800594815,-73.94294406152726,"Entire home/apt",125,4,25,"2014-11-09",1.5,1,0
68974,281229,"Ali","Manhattan","Chinatown",40.71943093645792,-73.99626741119089,"Entire home/apt",575,3,73,"2014-12-15",1.6,1,342
1124783,5788027,"Kaalm","Manhattan","Kips Bay",40.732710051955436,-73.97388630447136,"Shared room",47,2,16,"2014-12-01",0.9,2,365
3083642,12966954,"Meritxell","Brooklyn","Bushwick",40.68480335898256,-73.9112630494855,"Private room",42,1,28,"2014-11-09",4.0,1,307
1586641,8452639,"Count-Sebastian","Brooklyn","Lefferts Garden",40.66252966638378,-73.95890312312653,"Private room",82,2,20,"2014-10-19",1.3,3,363
3673468,18650749,"Katherine","Manhattan","East Village",40.723414776930035,-73.98977945174356,"Entire home/apt",180,1,12,"2014-12-15",2.4,1,120
986540,5413065,"Anya","Brooklyn","Lefferts Garden",40.65973265303013,-73.96032926919135,"Entire home/apt",80,1,45,"2014-10-21",2.1,1,238
3411378,9423242,"Adam","Manhattan","Washington Heights",40.85251267116955,-73.94122050129067,"Entire home/apt",70,3,4,"2014-11-29",0.7,1,168
4325964,4116544,"Ausar","Brooklyn","Bushwick",40.702266459891916,-73.91422990413507,"Shared room",28,1,4,"2014-12-04",1.5,6,23
3614440,5658097,"Joe","Brooklyn","Crown Heights",40.66686422779172,-73.94054232823245,"Shared room",55,1,0,"",,2,365
2100708,6137695,"Will","Brooklyn","Bedford-Stuyvesant",40.69080480645497,-73.94841746051792,"Private room",70,1,0,"",,1,353
796393,4141687,"Pauline & Daniel","Manhattan","East Village",40.731523438530985,-73.99103286515465,"Entire home/apt",200,5,16,"2014-10-14",0.7,2,130
4325973,22263428,"Julieta","Manhattan","Washington Heights",40.834940595698654,-73.94626416301261,"Private room",70,1,2,"2014-11-16",1.0,1,359
1183257,6472973,"Chelsea","Manhattan","West Village",40.739005494002555,-74.00769333287799,"Entire home/apt",230,4,2,"2014-10-15",0.6,1,94
4732382,2539232,"Federica","Manhattan","Hamilton Heights",40.826318642498315,-73.95159049816951,"Entire home/apt",131,3,0,"",,1,364
3018285,67180,"Nicholas","Manhattan","West Village",40.73722480462648,-74.00043241965052,"Entire home/apt",190,1,4,"2014-10-06",0.5,1,333
1773108,9312302,"Asi","Brooklyn","Greenpoint",40.73192385013782,-73.96016170558651,"Entire home/apt",750,1,0,"",,1,365
4840374,10764579,"Kevin","Manhattan","Hamilton Heights",40.82438938621075,-73.95115965491985,"Private room",70,1,0,"",,2,365
921188,1378818,"Marty","Manhattan","East Village",40.73054882900226,-73.98212788925046,"Private room",99,1,7,"2014-08-18",0.3,1,362
4853365,414477,"Ajay And Nassime","Brooklyn","Crown Heights",40.67759919945063,-73.94917651680372,"Entire home/apt",200,1,0,"",,1,14
993785,5459285,"Sharon","Manhattan","Washington Heights",40.848665874876154,-73.94068302990979,"Entire home/apt",120,4,7,"2014-10-31",0.4,1,335
4847666,19741994,"Idan","Brooklyn","Bushwick",40.69363118047647,-73.90752541281996,"Private room",50,1,0,"",,1,15
1058606,2333277,"Judith","Brooklyn","Bedford-Stuyvesant",40.68554282010704,-73.93424966235723,"Entire home/apt",88,7,7,"2014-07-29",0.3,1,351
3441257,15423843,"Chaim","Manhattan","Hell's Kitchen",40.76330886330714,-73.99187483657683,"Entire home/apt",189,5,10,"2014-12-17",2.7,6,364
2100887,10545523,"Adar","Manhattan","Nolita",40.72183805296837,-73.99730508135026,"Entire home/apt",415,2,5,"2014-12-08",0.6,1,365
80953,438288,"Megan","Brooklyn","Fort Greene",40.689550484309486,-73.97318134240729,"Entire home/apt",150,5,9,"2014-06-26",0.2,1,153
2959168,3870315,"Taous","Manhattan","Harlem",40.80167179626341,-73.95576761649308,"Private room",93,3,1,"2014-10-16",0.4,1,365
4317023,1329986,"Russ & Friends","Brooklyn","Bushwick",40.6898380888227,-73.90937751507046,"Shared room",28,1,0,"",,28,364
1716535,9050737,"Kaitlin","Brooklyn","Greenpoint",40.723164034571205,-73.93899908293756,"Private room",75,3,0,"",,1,364
3286862,15373317,"Brandon","Manhattan","Harlem",40.8128368464672,-73.94071582052423,"Entire home/apt",98,1,1,"2014-08-26",0.2,2,180
3292224,16632683,"David","Manhattan","West Village",40.73074812354866,-74.0112280043303,"Entire home/apt",625,1,6,"2014-12-03",1.2,1,365
1189721,373260,"Cathleen","Manhattan","Hamilton Heights",40.82532793961556,-73.94698713673228,"Entire home/apt",299,2,15,"2014-12-10",0.9,4,365
1117958,6136276,"Colleen","Brooklyn","Greenpoint",40.724970280737566,-73.94882327102566,"Entire home/apt",135,1,14,"2014-12-08",2.8,1,309
4263687,22131543,"ManhattanGirl","Manhattan","West Village",40.73587349474621,-74.0069385656175,"Private room",109,1,1,"2014-12-08",1,1,336
927606,4621559,"Kenneth","Brooklyn","Bedford-Stuyvesant",40.68888813683638,-73.95363561633188,"Entire home/apt",179,3,41,"2014-12-16",1.9,1,338
4394801,7673856,"Hila","Manhattan","Soho",40.721941936436885,-73.99933074970717,"Entire home/apt",500,3,0,"",,2,352
357224,1807848,"Zak","Brooklyn","Bushwick",40.69626346235803,-73.93028395680072,"Private room",300,1,0,"",,1,365
731149,3804412,"Alex","Brooklyn","Lefferts Garden",40.66014776863234,-73.9617781477793,"Private room",80,1,44,"2014-12-16",1.6,1,354
134967,661949,"Einat","Brooklyn","Fort Greene",40.69356894952431,-73.97206645392538,"Entire home/apt",250,5,1,"2014-06-03",0.1,1,1
796542,2772230,"Jason","Manhattan","Hell's Kitchen",40.75587815898251,-73.99470515140622,"Entire home/apt",160,2,104,"2014-12-19",4.3,1,235
724806,3747161,"Eric","Manhattan","Hell's Kitchen",40.76294784145624,-73.98947031812058,"Private room",89,14,13,"2014-08-31",0.5,3,339
4067168,1906249,"Jessie","Manhattan","East Village",40.73344577128745,-73.98863012086467,"Private room",140,5,1,"2014-10-01",0.3,1,365
921441,4954283,"Michelle","Manhattan","Washington Heights",40.84407699444455,-73.93674919657013,"Private room",75,1,11,"2014-10-25",1.3,2,365
1315753,7147978,"Hailey","Brooklyn","Bushwick",40.70821576095001,-73.92110381111637,"Private room",77,1,3,"2014-10-23",0.2,1,365
2895430,14797010,"Peter","Manhattan","Financial District",40.703594879622,-74.0179056467626,"Entire home/apt",199,3,6,"2014-10-01",0.8,1,183
796584,4196349,"Kilian","Brooklyn","Crown Heights",40.6675419129099,-73.93481515237934,"Private room",35,1,0,"",,1,16
3280787,14300319,"Devin & Alyssa","Brooklyn","Bushwick",40.702218470044315,-73.92881591318945,"Private room",85,1,6,"2014-12-05",0.9,3,365
3856366,5404957,"Tom","Manhattan","Noho",40.72637680528282,-73.99520065118827,"Entire home/apt",200,3,0,"",,1,117
3411006,4903508,"Dario","Manhattan","East Village",40.73164642500407,-73.98715331968414,"Entire home/apt",230,3,13,"2014-12-15",3.3,3,258
4067255,20327129,"Adam","Manhattan","Midtown East",40.75926994226707,-73.9719553391055,"Entire home/apt",270,1,1,"2014-10-30",0.5,1,148
2238389,11430355,"Monika","Brooklyn","Greenwood Heights",40.66439043015042,-73.99148267870018,"Entire home/apt",290,2,6,"2014-12-30",0.7,1,39
4589823,14138585,"Guy","Manhattan","East Harlem",40.785377978791985,-73.93935594692337,"Entire home/apt",99,4,2,"2014-12-16",2,2,321
1708009,2892827,"Jacqueline","Manhattan","Harlem",40.816291077373904,-73.9410283648717,"Private room",65,1,12,"2014-06-30",0.8,1,365
5044,7222,"Jonathan","Manhattan","East Village",40.726352679526805,-73.98937094060726,"Entire home/apt",175,3,31,"2014-12-07",0.9,1,155
4466644,18755752,"Amy","Queens","Woodhaven",40.68621742840522,-73.86539294778646,"Private room",40,1,1,"2014-11-09",0.5,2,114
2601899,8798158,"Stephen And Hector","Brooklyn","Bushwick",40.697715691711004,-73.93697635100008,"Entire home/apt",155,5,7,"2014-12-02",0.8,1,335
3936310,20369660,"Emily","Brooklyn","Lefferts Garden",40.660662258442244,-73.96103478228025,"Entire home/apt",100,1,0,"",,1,244
4270043,16465321,"Rosa","Manhattan","Midtown East",40.75975069673584,-73.96129476045972,"Entire home/apt",79,1,0,"",,3,331
2045504,947209,"Pascaline","Manhattan","Chinatown",40.712973659658886,-73.99514665590235,"Entire home/apt",150,5,0,"",,1,365
4532202,13485303,"Josh","Manhattan","West Village",40.72946241664702,-74.00385045711522,"Entire home/apt",189,2,1,"2014-12-29",1,1,365
2566139,9620804,"Jake And Nate","Brooklyn","Bedford-Stuyvesant",40.69245265904683,-73.94864512842874,"Private room",60,1,25,"2014-11-25",2.9,6,337
397420,1985717,"Darktalia","Manhattan","Hamilton Heights",40.827031833398934,-73.94310774626705,"Private room",85,7,5,"2014-09-25",0.2,1,365
4067437,3479372,"Beth","Manhattan","Harlem",40.82371960796527,-73.93988455971342,"Entire home/apt",100,1,2,"2014-12-28",1.3,1,88
4602978,21424743,"Josh","Manhattan","Harlem",40.8201842286469,-73.94354170273296,"Entire home/apt",75,1,0,"",,1,20
1511582,3183818,"Elijah","Brooklyn","Bedford-Stuyvesant",40.68466757875902,-73.94314218665133,"Private room",45,2,14,"2014-12-20",1.9,2,365
1268035,6902167,"Jay","Manhattan","West Village",40.73880415015754,-74.00806109519738,"Entire home/apt",175,1,46,"2014-12-20",2.6,1,36
2232495,11394622,"Carlos","Brooklyn","Bushwick",40.70217218614072,-73.92442148726487,"Private room",39,1,25,"2014-12-01",2.3,1,365
811943,1303934,"Garineh","Manhattan","Morningside Heights",40.80797114613384,-73.9660597590167,"Entire home/apt",100,1,15,"2014-10-20",1.8,2,240
3084473,5691429,"Pato","Manhattan","Morningside Heights",40.8073898792616,-73.95917652958542,"Entire home/apt",100,1,5,"2014-12-22",1.1,1,214
